tpep_pickup_datetime,total_pickups,avg_duration_minutes,avg_distance_miles,avg_fare_amount,avg_total_amount,avg_speed_mph,hour_of_day,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_24,roll_mean_3,roll_mean_6,roll_mean_12,roll_mean_24
2023-01-18 09:00:00,4871,16.252983,2.9581912,18.384941,26.477879,9.926208,9,2,0,4883.0,3491.0,1659.0,5190.0,3344.3333333333335,1849.3333333333333,2076.1666666666665,3950.9166666666665
2023-01-18 10:00:00,5031,16.261435,3.097911,18.578175,26.72144,9.953501,10,2,0,4871.0,4883.0,3491.0,5008.0,4415.0,2625.0,2046.75,3937.625
2023-01-18 11:00:00,4896,16.433071,2.9061518,18.23366,26.153772,9.335254,11,2,0,5031.0,4871.0,4883.0,5276.0,4928.333333333333,3423.1666666666665,2129.3333333333335,3938.5833333333335
2023-01-18 12:00:00,5467,15.662744,3.0029962,18.22908,26.211357,9.880628,12,2,0,4896.0,5031.0,4871.0,5553.0,4932.666666666667,4138.5,2328.25,3922.75
2023-01-18 13:00:00,5603,16.096613,3.2304122,18.895102,27.12935,10.095262,13,2,0,5467.0,4896.0,5031.0,5785.0,5131.333333333333,4773.166666666667,2683.25,3919.1666666666665
2023-01-18 14:00:00,6112,17.01142,3.49884,19.855793,28.36404,10.148386,14,2,0,5603.0,5467.0,4896.0,5947.0,5322.0,5125.166666666667,3105.0833333333335,3911.5833333333335
2023-01-18 15:00:00,6300,16.628035,3.1478684,18.542562,26.579588,9.576008,15,2,0,6112.0,5603.0,5467.0,6416.0,5727.333333333333,5330.0,3589.6666666666665,3918.4583333333335
2023-01-18 16:00:00,6234,16.50345,3.332026,18.97763,29.958202,10.189131,16,2,0,6300.0,6112.0,5603.0,6148.0,6005.0,5568.166666666667,4096.583333333333,3913.625
2023-01-18 17:00:00,6974,15.586163,2.9333394,17.473812,28.134703,9.753805,17,2,0,6234.0,6300.0,6112.0,6594.0,6215.333333333333,5768.666666666667,4595.916666666667,3917.2083333333335
2023-01-18 18:00:00,7597,13.912536,2.7272806,16.329613,26.820242,10.390196,18,2,0,6974.0,6234.0,6300.0,6922.0,6502.666666666667,6115.0,5126.75,3933.0416666666665
2023-01-18 19:00:00,6853,12.835892,3.0494046,16.720123,27.344675,12.210744,19,2,0,7597.0,6974.0,6234.0,5883.0,6935.0,6470.0,5621.583333333333,3961.1666666666665
2023-01-18 20:00:00,6226,12.498463,3.2258499,17.003084,25.930506,13.410984,20,2,0,6853.0,7597.0,6974.0,5186.0,7141.333333333333,6678.333333333333,5901.75,4001.5833333333335
2023-01-18 21:00:00,6217,12.507758,3.317267,17.200129,26.14613,14.179194,21,2,0,6226.0,6853.0,7597.0,5224.0,6892.0,6697.333333333333,6013.666666666667,4044.9166666666665
2023-01-18 22:00:00,5344,13.731026,3.621673,18.346725,27.4033,14.261748,22,2,0,6217.0,6226.0,6853.0,4040.0,6432.0,6683.5,6125.833333333333,4086.2916666666665
2023-01-18 23:00:00,3178,13.422262,3.8932316,19.32596,28.48647,15.345363,23,2,0,5344.0,6217.0,6226.0,2509.0,5929.0,6535.166666666667,6151.916666666667,4140.625
2023-01-19 00:00:00,1702,12.655063,3.9503996,19.46369,28.23631,16.510378,0,3,0,3178.0,5344.0,6217.0,1207.0,4913.0,5902.5,6008.75,4168.5
2023-01-19 01:00:00,780,11.241495,3.4726536,17.15141,25.486961,16.79522,1,3,0,1702.0,3178.0,5344.0,541.0,3408.0,4920.0,5695.0,4189.125
2023-01-19 02:00:00,471,11.559836,3.429915,17.953928,25.898811,16.351278,2,3,0,780.0,1702.0,3178.0,297.0,1886.6666666666667,3907.8333333333335,5293.083333333333,4199.083333333333
2023-01-19 03:00:00,322,11.334524,3.554379,17.725777,25.839256,16.982328,3,3,0,471.0,780.0,1702.0,217.0,984.3333333333334,2948.6666666666665,4823.0,4206.333333333333
2023-01-19 04:00:00,289,15.189504,5.825848,26.663668,37.832317,21.002007,4,3,0,322.0,471.0,780.0,242.0,524.3333333333334,1966.1666666666667,4324.833333333333,4210.708333333333
2023-01-19 05:00:00,558,13.72261,5.439534,24.3731,34.811184,19.87241,5,3,0,289.0,322.0,471.0,604.0,360.6666666666667,1123.6666666666667,3829.4166666666665,4212.666666666667
2023-01-19 06:00:00,1676,13.552028,4.099242,19.662195,27.882607,15.646213,6,3,0,558.0,289.0,322.0,1659.0,389.6666666666667,687.0,3294.75,4210.75
2023-01-19 07:00:00,3609,14.701358,3.3142393,17.812744,25.359468,12.122653,7,3,0,1676.0,558.0,289.0,3491.0,841.0,682.6666666666666,2801.3333333333335,4211.458333333333
2023-01-19 08:00:00,5033,14.9911785,2.6519134,16.610413,24.13495,9.562699,8,3,0,3609.0,1676.0,558.0,4883.0,1947.6666666666667,1154.1666666666667,2531.0,4216.375
2023-01-19 09:00:00,5429,16.042864,2.6030946,17.056139,24.797857,8.779396,9,3,0,5033.0,3609.0,1676.0,4871.0,3439.3333333333335,1914.5,2431.5833333333335,4222.625
2023-01-19 10:00:00,5229,16.237846,2.5624957,17.086327,24.758045,8.4916,10,3,0,5429.0,5033.0,3609.0,5031.0,4690.333333333333,2765.6666666666665,2365.9166666666665,4245.875
2023-01-19 11:00:00,5280,16.645252,2.7406988,17.806736,25.731659,8.712793,11,3,0,5229.0,5429.0,5033.0,4896.0,5230.333333333333,3589.0,2356.3333333333335,4254.125
2023-01-19 12:00:00,5751,16.697765,2.8181846,18.17357,26.166,8.773483,12,3,0,5280.0,5229.0,5429.0,5467.0,5312.666666666667,4376.0,2531.5,4270.125
2023-01-19 13:00:00,5828,16.899315,3.1143067,18.75628,26.825916,9.291829,13,3,0,5751.0,5280.0,5229.0,5603.0,5420.0,5055.166666666667,2868.9166666666665,4281.958333333333
2023-01-19 14:00:00,6670,18.58124,3.4548216,20.173357,28.798227,9.255747,14,3,0,5828.0,5751.0,5280.0,6112.0,5619.666666666667,5425.0,3289.5833333333335,4291.333333333333
2023-01-19 15:00:00,7115,18.04874,2.888693,18.53116,26.327286,8.105754,15,3,0,6670.0,5828.0,5751.0,6300.0,6083.0,5697.833333333333,3806.1666666666665,4314.583333333333
2023-01-19 16:00:00,6695,18.515951,3.102006,19.284555,30.315434,8.571424,16,3,0,7115.0,6670.0,5828.0,6234.0,6537.666666666667,5978.833333333333,4372.25,4348.541666666667
2023-01-19 17:00:00,7365,17.50077,2.8075342,18.038404,28.775661,8.404563,17,3,0,6695.0,7115.0,6670.0,6974.0,6826.666666666667,6223.166666666667,4906.083333333333,4367.75
2023-01-19 18:00:00,8022,15.657347,2.6888657,16.929008,27.41963,9.100716,18,3,0,7365.0,6695.0,7115.0,7597.0,7058.333333333333,6570.666666666667,5473.333333333333,4384.041666666667
2023-01-19 19:00:00,7181,14.106058,2.7917113,16.498203,26.834118,10.317368,19,3,0,8022.0,7365.0,6695.0,6853.0,7360.666666666667,6949.166666666667,6002.166666666667,4401.75
2023-01-19 20:00:00,6478,13.314742,3.137115,17.043076,26.032429,12.127803,20,3,0,7181.0,8022.0,7365.0,6226.0,7522.666666666667,7174.666666666667,6299.833333333333,4415.416666666667
2023-01-19 21:00:00,6338,13.158331,3.07917,16.78293,25.57829,12.312617,21,3,0,6478.0,7181.0,8022.0,6217.0,7227.0,7142.666666666667,6420.25,4425.916666666667
2023-01-19 22:00:00,5542,13.823285,3.5674505,18.550072,27.7349,13.59388,22,3,0,6338.0,6478.0,7181.0,5344.0,6665.666666666667,7013.166666666667,6496.0,4430.958333333333
2023-01-19 23:00:00,3875,13.728065,4.166374,20.217651,29.852139,15.743659,23,3,0,5542.0,6338.0,6478.0,3178.0,6119.333333333333,6821.0,6522.083333333333,4439.208333333333
2023-01-20 00:00:00,2449,13.35916,4.4093833,20.71564,30.211506,17.093472,0,4,0,3875.0,5542.0,6338.0,1702.0,5251.666666666667,6239.333333333333,6405.0,4468.25
2023-01-20 01:00:00,1266,12.935795,4.3294315,20.857346,30.107426,17.287348,1,4,0,2449.0,3875.0,5542.0,780.0,3955.3333333333335,5310.5,6129.833333333333,4499.375
2023-01-20 02:00:00,672,12.632788,3.9980803,19.393154,27.922796,16.983376,2,4,0,1266.0,2449.0,3875.0,471.0,2530.0,4324.666666666667,5749.666666666667,4519.625
2023-01-20 03:00:00,394,11.755627,3.7235532,18.203554,26.661827,17.301699,3,4,0,672.0,1266.0,2449.0,322.0,1462.3333333333333,3357.0,5249.833333333333,4528.0
2023-01-20 04:00:00,348,14.372749,5.942759,27.212069,38.208332,21.337646,4,4,0,394.0,672.0,1266.0,289.0,777.3333333333334,2366.3333333333335,4689.75,4531.0
2023-01-20 05:00:00,576,14.055295,5.783368,25.942257,36.493423,20.442686,5,4,0,348.0,394.0,672.0,558.0,471.3333333333333,1500.6666666666667,4160.833333333333,4533.458333333333
2023-01-20 06:00:00,1387,14.434571,4.617015,21.35847,29.926323,16.264914,6,4,0,576.0,348.0,394.0,1676.0,439.3333333333333,950.8333333333334,3595.0833333333335,4534.208333333333
2023-01-20 07:00:00,3079,13.846773,3.393576,17.85385,25.74085,12.878833,7,4,0,1387.0,576.0,348.0,3609.0,770.3333333333334,773.8333333333334,3042.1666666666665,4522.166666666667
2023-01-20 08:00:00,4021,14.598587,3.0979111,17.597664,25.326286,11.012074,8,4,0,3079.0,1387.0,576.0,5033.0,1680.6666666666667,1076.0,2700.3333333333335,4500.083333333333
2023-01-20 09:00:00,4326,15.048316,2.9927716,17.667234,25.577393,10.488041,9,4,0,4021.0,3079.0,1387.0,5429.0,2829.0,1634.1666666666667,2495.5833333333335,4457.916666666667
2023-01-20 10:00:00,4523,14.889535,2.9960537,17.606556,25.415253,10.551032,10,4,0,4326.0,4021.0,3079.0,5229.0,3808.6666666666665,2289.5,2327.9166666666665,4411.958333333333
2023-01-20 11:00:00,4913,14.824029,2.9121249,17.349445,25.070915,10.263514,11,4,0,4523.0,4326.0,4021.0,5280.0,4290.0,2985.3333333333335,2243.0,4382.541666666667
2023-01-20 12:00:00,5558,15.087,3.0487027,17.795988,25.67773,10.343478,12,4,0,4913.0,4523.0,4326.0,5751.0,4587.333333333333,3708.1666666666665,2329.5,4367.25
2023-01-20 13:00:00,6037,15.9540825,3.2020507,18.27676,26.254723,10.137078,13,4,0,5558.0,4913.0,4523.0,5828.0,4998.0,4403.333333333333,2588.5833333333335,4359.208333333333
2023-01-20 14:00:00,6154,18.026245,3.6022277,20.299139,28.876026,9.931193,14,4,0,6037.0,5558.0,4913.0,6670.0,5502.666666666667,4896.333333333333,2986.1666666666665,4367.916666666667
2023-01-20 15:00:00,6392,17.864641,3.2112782,19.041443,27.27387,9.329368,15,4,0,6154.0,6037.0,5558.0,7115.0,5916.333333333333,5251.833333333333,3443.0,4346.416666666667
2023-01-20 16:00:00,6339,16.734077,3.3660293,18.930351,29.917103,10.208023,16,4,0,6392.0,6154.0,6037.0,6695.0,6194.333333333333,5596.166666666667,3942.8333333333335,4316.291666666667
2023-01-20 17:00:00,6884,15.409558,2.997462,17.44419,28.123909,10.065621,17,4,0,6339.0,6392.0,6154.0,7365.0,6295.0,5898.833333333333,4442.083333333333,4301.458333333333
2023-01-20 18:00:00,7134,13.987985,2.7853503,16.48684,26.960594,10.380729,18,4,0,6884.0,6339.0,6392.0,8022.0,6538.333333333333,6227.333333333333,4967.75,4281.416666666667
2023-01-20 19:00:00,6826,13.948926,3.0087242,17.066294,27.58086,11.230736,19,4,0,7134.0,6884.0,6339.0,7181.0,6785.666666666667,6490.0,5446.666666666667,4244.416666666667
2023-01-20 20:00:00,5671,13.323259,2.9577975,16.684061,25.404287,11.773035,20,4,0,6826.0,7134.0,6884.0,6478.0,6948.0,6621.5,5758.916666666667,4229.625
2023-01-20 21:00:00,5772,13.623509,3.2458353,17.707623,26.643137,12.622911,21,4,0,5671.0,6826.0,7134.0,6338.0,6543.666666666667,6541.0,5896.416666666667,4196.0
2023-01-20 22:00:00,6388,13.872771,3.319859,17.914324,26.658068,12.78702,22,4,0,5772.0,5671.0,6826.0,5542.0,6089.666666666667,6437.666666666667,6016.916666666667,4172.416666666667
2023-01-20 23:00:00,5945,13.765136,3.2551272,17.535498,26.232204,12.745818,23,4,0,6388.0,5772.0,5671.0,3875.0,5943.666666666667,6445.833333333333,6172.333333333333,4207.666666666667
2023-01-21 00:00:00,5117,12.927803,2.9610884,16.362402,24.698944,12.760163,0,5,1,5945.0,6388.0,5772.0,2449.0,6035.0,6289.333333333333,6258.333333333333,4293.916666666667
2023-01-21 01:00:00,4212,12.147867,2.856085,15.717016,23.882353,13.310681,1,5,1,5117.0,5945.0,6388.0,1266.0,5816.666666666667,5953.166666666667,6221.583333333333,4405.083333333333
2023-01-21 02:00:00,3073,11.683225,2.959128,15.781501,23.807917,14.041907,2,5,1,4212.0,5117.0,5945.0,672.0,5091.333333333333,5517.5,6069.5,4527.833333333333
2023-01-21 03:00:00,1949,11.64103,3.0688148,16.084536,24.088081,14.9012575,3,5,1,3073.0,4212.0,5117.0,394.0,4134.0,5084.5,5812.75,4627.875
2023-01-21 04:00:00,924,12.101731,3.8181927,18.787586,27.14841,16.757996,4,5,1,1949.0,3073.0,4212.0,348.0,3078.0,4447.333333333333,5442.5,4692.666666666667
2023-01-21 05:00:00,448,14.002604,6.2727456,27.570648,37.629757,22.332233,5,5,1,924.0,1949.0,3073.0,576.0,1982.0,3536.6666666666665,4991.25,4716.666666666667
2023-01-21 06:00:00,685,13.211459,5.787518,25.254759,34.460526,21.385094,6,5,1,448.0,924.0,1949.0,1387.0,1107.0,2620.5,4454.916666666667,4711.333333333333
2023-01-21 07:00:00,1144,12.205318,5.018103,22.796642,31.491617,20.474966,7,5,1,685.0,448.0,924.0,3079.0,685.6666666666666,1881.8333333333333,3917.5,4682.083333333333
2023-01-21 08:00:00,1867,10.928004,3.6813176,17.912298,25.622505,16.892197,8,5,1,1144.0,685.0,448.0,4021.0,759.0,1370.5,3444.0,4601.458333333333
2023-01-21 09:00:00,2995,10.493428,2.9812722,15.631495,23.063236,14.808704,9,5,1,1867.0,1144.0,685.0,4326.0,1232.0,1169.5,3127.0,4511.708333333333
2023-01-21 10:00:00,4097,10.826121,2.7276251,14.958314,22.117733,13.462642,10,5,1,2995.0,1867.0,1144.0,4523.0,2002.0,1343.8333333333333,2895.5833333333335,4456.25
2023-01-21 11:00:00,4866,11.817704,2.7361467,15.47947,22.809288,12.465293,11,5,1,4097.0,2995.0,1867.0,4913.0,2986.3333333333335,1872.6666666666667,2704.6666666666665,4438.5
2023-01-21 12:00:00,5859,12.544319,2.81766,16.097576,23.500698,11.921104,12,5,1,4866.0,4097.0,2995.0,5558.0,3986.0,2609.0,2614.75,4436.541666666667
2023-01-21 13:00:00,6025,13.148957,2.7277443,16.19341,23.536007,11.077583,13,5,1,5859.0,4866.0,4097.0,6037.0,4940.666666666667,3471.3333333333335,2676.5833333333335,4449.083333333333
2023-01-21 14:00:00,6130,14.317319,3.242119,17.986427,25.704094,11.506748,14,5,1,6025.0,5859.0,4866.0,6154.0,5583.333333333333,4284.833333333333,2827.6666666666665,4448.583333333333
2023-01-21 15:00:00,6254,14.223921,3.041727,17.470453,25.091911,11.012586,15,5,1,6130.0,6025.0,5859.0,6392.0,6004.666666666667,4995.333333333333,3082.4166666666665,4447.583333333333
2023-01-21 16:00:00,6444,15.165943,3.025467,17.770927,25.369473,10.467311,16,5,1,6254.0,6130.0,6025.0,6339.0,6136.333333333333,5538.5,3441.1666666666665,4441.833333333333
2023-01-21 17:00:00,6471,15.054566,3.092666,17.746775,25.380695,10.62459,17,5,1,6444.0,6254.0,6130.0,6884.0,6276.0,5929.666666666667,3901.1666666666665,4446.208333333333
2023-01-21 18:00:00,6767,14.678269,2.9714305,17.203547,24.72134,10.617115,18,5,1,6471.0,6444.0,6254.0,7134.0,6389.666666666667,6197.166666666667,4403.083333333333,4429.0
2023-01-21 19:00:00,6855,14.496717,2.8969743,17.2173,24.636831,10.673465,19,5,1,6767.0,6471.0,6444.0,6826.0,6560.666666666667,6348.5,4909.916666666667,4413.708333333333
2023-01-21 20:00:00,5324,13.934473,3.0664217,17.381786,25.828768,11.741482,20,5,1,6855.0,6767.0,6471.0,5671.0,6697.666666666667,6486.833333333333,5385.833333333333,4414.916666666667
2023-01-21 21:00:00,5362,13.917354,3.2551155,17.879616,26.495842,12.423666,21,5,1,5324.0,6855.0,6767.0,5772.0,6315.333333333333,6352.5,5673.916666666667,4400.458333333333
2023-01-21 22:00:00,6139,14.003047,3.2291105,17.82898,26.456144,12.456554,22,5,1,5362.0,5324.0,6855.0,6388.0,5847.0,6203.833333333333,5871.166666666667,4383.375
2023-01-21 23:00:00,6526,13.764251,3.2044544,17.54367,26.137388,12.826525,23,5,1,6139.0,5362.0,5324.0,5945.0,5608.333333333333,6153.0,6041.333333333333,4373.0
2023-01-22 00:00:00,5379,12.975066,2.9487805,16.396225,24.659761,13.025676,0,6,1,6526.0,6139.0,5362.0,5117.0,6009.0,6162.166666666667,6179.666666666667,4397.208333333333
2023-01-22 01:00:00,4582,11.969296,2.775035,15.393706,23.436478,13.347101,1,6,1,5379.0,6526.0,6139.0,4212.0,6014.666666666667,5930.833333333333,6139.666666666667,4408.125
2023-01-22 02:00:00,3510,11.5935755,2.9650455,15.829989,23.899595,14.384021,2,6,1,4582.0,5379.0,6526.0,3073.0,5495.666666666667,5552.0,6019.416666666667,4423.541666666667
2023-01-22 03:00:00,2223,11.407632,3.087688,16.02573,24.039478,15.07431,3,6,1,3510.0,4582.0,5379.0,1949.0,4490.333333333333,5249.666666666667,5801.083333333333,4441.75
2023-01-22 04:00:00,1151,12.387054,3.8241615,18.819635,27.271616,16.750994,4,6,1,2223.0,3510.0,4582.0,924.0,3438.3333333333335,4726.5,5465.166666666667,4453.166666666667
2023-01-22 05:00:00,396,15.005766,6.488157,28.506819,39.40601,22.333925,5,6,1,1151.0,2223.0,3510.0,448.0,2294.6666666666665,3895.1666666666665,5024.083333333333,4462.625
2023-01-22 06:00:00,657,14.352258,6.847519,29.567429,39.32429,24.01645,6,6,1,396.0,1151.0,2223.0,685.0,1256.6666666666667,2873.5,4517.833333333333,4460.458333333333
2023-01-22 07:00:00,1063,12.497413,5.5232453,24.937582,33.794975,21.814104,7,6,1,657.0,396.0,1151.0,1144.0,734.6666666666666,2086.5,4008.6666666666665,4459.291666666667
2023-01-22 08:00:00,1451,11.103733,4.3200965,20.349869,28.754726,19.466702,8,6,1,1063.0,657.0,396.0,1867.0,705.3333333333334,1500.0,3526.0,4455.916666666667
2023-01-22 09:00:00,2442,10.619895,3.6706305,18.012392,25.83176,17.34545,9,6,1,1451.0,1063.0,657.0,2995.0,1057.0,1156.8333333333333,3203.25,4438.583333333333
2023-01-22 10:00:00,3720,11.030981,3.4807017,17.375221,25.293823,16.073736,10,6,1,2442.0,1451.0,1063.0,4097.0,1652.0,1193.3333333333333,2959.9166666666665,4415.541666666667
2023-01-22 11:00:00,4224,11.178432,3.0333712,16.124975,23.731743,14.073996,11,6,1,3720.0,2442.0,1451.0,4866.0,2537.6666666666665,1621.5,2758.3333333333335,4399.833333333333
2023-01-22 12:00:00,5024,12.652083,3.2883918,17.540844,25.49859,13.435169,12,6,1,4224.0,3720.0,2442.0,5859.0,3462.0,2259.5,2566.5,4373.083333333333
2023-01-22 13:00:00,5372,13.777845,3.5359979,18.66943,27.025377,12.950983,13,6,1,5024.0,4224.0,3720.0,6025.0,4322.666666666667,2987.3333333333335,2536.9166666666665,4338.291666666667
2023-01-22 14:00:00,5747,15.158544,3.8121579,20.037111,28.760313,12.519878,14,6,1,5372.0,5024.0,4224.0,6130.0,4873.333333333333,3705.5,2602.75,4311.083333333333
2023-01-22 15:00:00,5412,15.600911,3.8864987,20.296803,28.931509,12.483223,15,6,1,5747.0,5372.0,5024.0,6254.0,5381.0,4421.5,2789.1666666666665,4295.125
2023-01-22 16:00:00,5762,15.887111,3.7855034,20.110723,28.757898,11.8855715,16,6,1,5412.0,5747.0,5372.0,6444.0,5510.333333333333,4916.5,3054.9166666666665,4260.041666666667
2023-01-22 17:00:00,5371,16.52384,3.8519979,20.231745,28.859629,11.624511,17,6,1,5762.0,5412.0,5747.0,6471.0,5640.333333333333,5256.833333333333,3439.1666666666665,4231.625
2023-01-22 18:00:00,5109,13.86727,3.2188509,17.552946,25.53867,11.699904,18,6,1,5371.0,5762.0,5412.0,6767.0,5515.0,5448.0,3853.75,4185.791666666667
2023-01-22 19:00:00,4365,14.110756,3.84814,19.430653,27.906118,13.384068,19,6,1,5109.0,5371.0,5762.0,6855.0,5414.0,5462.166666666667,4224.75,4116.708333333333
2023-01-22 20:00:00,3474,13.650854,4.0944934,20.081402,29.56501,14.631205,20,6,1,4365.0,5109.0,5371.0,5324.0,4948.333333333333,5294.333333333333,4499.916666666667,4012.9583333333335
2023-01-22 21:00:00,3383,14.396744,5.049474,23.25172,33.846,17.277477,21,6,1,3474.0,4365.0,5109.0,5362.0,4316.0,4915.5,4668.5,3935.875
2023-01-22 22:00:00,2582,14.570197,5.3479123,24.273064,35.098118,18.293886,22,6,1,3383.0,3474.0,4365.0,6139.0,3740.6666666666665,4577.333333333333,4746.916666666667,3853.4166666666665
2023-01-22 23:00:00,1714,16.08132,6.626406,28.701399,40.27063,20.911057,23,6,1,2582.0,3383.0,3474.0,6526.0,3146.3333333333335,4047.3333333333335,4652.083333333333,3705.2083333333335
2023-01-23 00:00:00,1016,16.100443,6.9553246,29.993603,41.86434,22.285994,0,0,0,1714.0,2582.0,3383.0,5379.0,2559.6666666666665,3437.8333333333335,4442.916666666667,3504.7083333333335
2023-01-23 01:00:00,547,17.136534,8.36393,35.072395,47.480988,24.458809,1,0,0,1016.0,1714.0,2582.0,4582.0,1770.6666666666667,2755.6666666666665,4108.916666666667,3322.9166666666665
2023-01-23 02:00:00,207,12.985749,4.0703864,20.054491,28.310966,17.316034,2,0,0,547.0,1016.0,1714.0,3510.0,1092.3333333333333,2119.3333333333335,3706.8333333333335,3154.7916666666665
2023-01-23 03:00:00,175,13.375524,4.7070856,21.65943,29.813314,18.835669,3,0,0,207.0,547.0,1016.0,2223.0,590.0,1574.8333333333333,3245.1666666666665,3017.1666666666665
2023-01-23 04:00:00,215,15.484729,6.1529303,27.760279,37.41902,21.3435,4,0,0,175.0,207.0,547.0,1151.0,309.6666666666667,1040.1666666666667,2808.75,2931.8333333333335
2023-01-23 05:00:00,545,14.21474,5.266422,23.19077,32.622,18.551771,5,0,0,215.0,175.0,207.0,396.0,199.0,645.6666666666666,2346.5,2892.8333333333335
2023-01-23 06:00:00,1659,15.255667,4.548294,21.270422,29.532654,15.445544,6,0,0,545.0,215.0,175.0,657.0,311.6666666666667,450.8333333333333,1944.3333333333333,2899.0416666666665
2023-01-23 07:00:00,3278,14.477446,3.2546492,17.47091,24.972025,12.264145,7,0,0,1659.0,545.0,215.0,1063.0,806.3333333333334,558.0,1656.8333333333333,2940.7916666666665
2023-01-23 08:00:00,4407,15.105664,2.879224,16.99876,24.671604,10.038537,8,0,0,3278.0,1659.0,545.0,1451.0,1827.3333333333333,1013.1666666666666,1566.25,3033.0833333333335
2023-01-23 09:00:00,4467,14.987135,2.9755428,17.43245,25.46443,10.208008,9,0,0,4407.0,3278.0,1659.0,2442.0,3114.6666666666665,1713.1666666666667,1644.0,3156.25
2023-01-23 10:00:00,4561,15.176316,2.9798486,17.557947,25.388845,9.975801,10,0,0,4467.0,4407.0,3278.0,3720.0,4050.6666666666665,2428.5,1734.3333333333333,3240.625
2023-01-23 11:00:00,4538,14.511503,2.8119283,16.800673,24.344435,9.893723,11,0,0,4561.0,4467.0,4407.0,4224.0,4478.333333333333,3152.8333333333335,1899.25,3275.6666666666665
2023-01-23 12:00:00,4728,13.939422,2.8732042,16.742935,24.3947,10.449903,12,0,0,4538.0,4561.0,4467.0,5024.0,4522.0,3818.3333333333335,2134.5833333333335,3288.75
2023-01-23 13:00:00,5194,14.875521,3.3249922,18.008125,25.801682,10.850892,13,0,0,4728.0,4538.0,4561.0,5372.0,4609.0,4329.833333333333,2443.9166666666665,3276.4166666666665
2023-01-23 14:00:00,5523,15.402003,3.2430508,18.327269,26.28961,10.36341,14,0,0,5194.0,4728.0,4538.0,5747.0,4820.0,4649.166666666667,2831.1666666666665,3269.0
2023-01-23 15:00:00,5707,15.761688,3.2742157,18.53952,26.703451,10.25727,15,0,0,5523.0,5194.0,4728.0,5412.0,5148.333333333333,4835.166666666667,3274.1666666666665,3259.6666666666665
2023-01-23 16:00:00,5357,14.969448,3.48871,18.696318,29.629028,11.358523,16,0,0,5707.0,5523.0,5194.0,5762.0,5474.666666666667,5041.833333333333,3735.1666666666665,3271.9583333333335
2023-01-23 17:00:00,6160,14.584891,3.470909,18.497622,29.620056,11.694543,17,0,0,5357.0,5707.0,5523.0,5371.0,5529.0,5174.5,4163.666666666667,3255.0833333333335
2023-01-23 18:00:00,6205,12.290416,2.9392152,16.071249,26.690207,12.112561,18,0,0,6160.0,5357.0,5707.0,5109.0,5741.333333333333,5444.833333333333,4631.583333333333,3287.9583333333335
2023-01-23 19:00:00,5239,12.204451,3.4430425,17.69475,28.553188,14.0992,19,0,0,6205.0,6160.0,5357.0,4365.0,5907.333333333333,5691.0,5010.416666666667,3333.625
2023-01-23 20:00:00,4715,12.168533,3.616738,18.17471,27.343166,15.097289,20,0,0,5239.0,6205.0,6160.0,3474.0,5868.0,5698.5,5173.833333333333,3370.0416666666665
2023-01-23 21:00:00,4293,12.4282675,3.7845142,18.707664,28.15586,15.520396,21,0,0,4715.0,5239.0,6205.0,3383.0,5386.333333333333,5563.833333333333,5199.5,3421.75
2023-01-23 22:00:00,3459,13.44975,4.4475627,21.021797,31.194918,16.812857,22,0,0,4293.0,4715.0,5239.0,2582.0,4749.0,5328.166666666667,5185.0,3459.6666666666665
2023-01-23 23:00:00,1969,14.081868,5.0656123,23.319527,33.669537,18.29923,23,0,0,3459.0,4293.0,4715.0,1714.0,4155.666666666667,5011.833333333333,5093.166666666667,3496.2083333333335
2023-01-24 00:00:00,1224,15.750925,6.4864707,28.225815,39.91,21.417273,0,1,0,1969.0,3459.0,4293.0,1016.0,3240.3333333333335,4313.333333333333,4879.083333333333,3506.8333333333335
2023-01-24 01:00:00,473,13.54697,5.022262,22.980549,32.30996,19.435486,1,1,0,1224.0,1969.0,3459.0,547.0,2217.3333333333335,3483.1666666666665,4587.083333333333,3515.5
2023-01-24 02:00:00,259,11.795817,3.4645946,17.393436,24.987644,17.174023,2,1,0,473.0,1224.0,1969.0,207.0,1222.0,2688.8333333333335,4193.666666666667,3512.4166666666665
2023-01-24 03:00:00,157,12.498089,4.1836944,19.771338,28.30051,18.335812,3,1,0,259.0,473.0,1224.0,175.0,652.0,1946.1666666666667,3755.0,3514.5833333333335
2023-01-24 04:00:00,223,14.427204,5.9635425,26.946638,37.510536,21.483355,4,1,0,157.0,259.0,473.0,215.0,296.3333333333333,1256.8333333333333,3292.5,3513.8333333333335
2023-01-24 05:00:00,512,14.459993,5.768594,25.606993,35.236385,20.339985,5,1,0,223.0,157.0,259.0,545.0,213.0,717.5,2864.6666666666665,3514.1666666666665
2023-01-24 06:00:00,1641,13.9014015,4.1783915,19.878597,27.49404,15.490024,6,1,0,512.0,223.0,157.0,1659.0,297.3333333333333,474.6666666666667,2394.0,3512.7916666666665
2023-01-24 07:00:00,3554,13.334652,2.9266179,16.271948,23.655315,11.873993,7,1,0,1641.0,512.0,223.0,3278.0,792.0,544.1666666666666,2013.6666666666667,3512.0416666666665
2023-01-24 08:00:00,4649,14.532293,2.5231705,16.08574,23.49937,9.640862,8,1,0,3554.0,1641.0,512.0,4407.0,1902.3333333333333,1057.6666666666667,1873.25,3523.5416666666665
